metric_name,timestamp,metric_value,check,error,error_code,expected_response,group,method,name,proto,scenario,service,status,subproto,tls_version,url,extra_tags,metadata
vus,1787039139,10.000000,,,,,,,,,,,,,,,,
vus_max,1787039139,10.000000,,,,,,,,,,,,,,,,
browser_web_vital_cls,1787039139,0.000000,,,,,,,http://localhost/Test_API/auth.html,,ui,,,,,http://localhost/Test_API/auth.html,rating=good,
browser_data_sent,1787039139,213.000000,,,,,,GET,http://localhost/Test_API/auth.html,,ui,,,,,http://localhost/Test_API/auth.html,resource_type=Document,
checks,1787039139,1.000000,successful login,,,,,,,,ui,,,,,,,
browser_web_vital_cls,1787039139,0.000000,,,,,,,http://localhost/Test_API/auth.html,,ui,,,,,http://localhost/Test_API/auth.html,rating=good,
data_sent,1787039139,0.000000,,,,,,,,,ui,,,,,,,
data_received,1787039139,0.000000,,,,,,,,,ui,,,,,,,
iteration_duration,1787039139,3414.602700,,,,,,,,,ui,,,,,,,
iterations,1787039139,1.000000,,,,,,,,,ui,,,,,,,
checks,1787039139,1.000000,successful login,,,,,,,,ui,,,,,,,
data_sent,1787039140,0.000000,,,,,,,,,ui,,,,,,,
data_received,1787039140,0.000000,,,,,,,,,ui,,,,,,,
iteration_duration,1787039140,3604.716500,,,,,,,,,ui,,,,,,,
iterations,1787039140,1.000000,,,,,,,,,ui,,,,,,,
browser_web_vital_cls,1787039140,0.000000,,,,,,,http://localhost/Test_API/auth.html,,ui,,,,,http://localhost/Test_API/auth.html,rating=good,
data_sent,1787039140,0.000000,,,,,,,,,ui,,,,,,,
data_received,1787039140,0.000000,,,,,,,,,ui,,,,,,,
iteration_duration,1787039140,3759.433400,,,,,,,,,ui,,,,,,,
iterations,1787039140,1.000000,,,,,,,,,ui,,,,,,,
browser_data_sent,1787039140,213.000000,,,,,,GET,http://localhost/Test_API/auth.html,,ui,,,,,http://localhost/Test_API/auth.html,resource_type=Document,
vus,1787039140,10.000000,,,,,,,,,,,,,,,,
vus_max,1787039140,10.000000,,,,,,,,,,,,,,,,
browser_web_vital_ttfb,1787039140,2.500000,,,,,,,http://localhost/Test_API/auth.html,,ui,,,,,http://localhost/Test_API/auth.html,rating=good,
browser_http_req_duration,1787039140,3.555000,,,,,,GET,http://localhost/Test_API/auth.html,http/1.1,ui,,200,,,http://localhost/Test_API/auth.html,from_service_worker=false&from_prefetch_cache=false&from_cache=false&resource_type=Document,
browser_data_received,1787039140,3165.000000,,,,,,GET,http://localhost/Test_API/auth.html,http/1.1,ui,,200,,,http://localhost/Test_API/auth.html,resource_type=Document&from_prefetch_cache=false&from_cache=false&from_service_worker=false,
browser_http_req_failed,1787039140,0.000000,,,,,,GET,http://localhost/Test_API/auth.html,http/1.1,ui,,200,,,http://localhost/Test_API/auth.html,from_prefetch_cache=false&from_cache=false&resource_type=Document&from_service_worker=false,
browser_data_sent,1787039140,213.000000,,,,,,GET,http://localhost/Test_API/auth.html,,ui,,,,,http://localhost/Test_API/auth.html,resource_type=Document,
browser_web_vital_fcp,1787039140,164.000000,,,,,,,http://localhost/Test_API/auth.html,,ui,,,,,http://localhost/Test_API/auth.html,rating=good,
browser_web_vital_lcp,1787039140,164.000000,,,,,,,http://localhost/Test_API/auth.html,,ui,,,,,http://localhost/Test_API/auth.html,rating=good,
browser_web_vital_ttfb,1787039140,1006.900000,,,,,,,http://localhost/Test_API/auth.html,,ui,,,,,http://localhost/Test_API/auth.html,rating=needs-improvement,
browser_web_vital_fcp,1787039140,1152.000000,,,,,,,http://localhost/Test_API/auth.html,,ui,,,,,http://localhost/Test_API/auth.html,rating=good,
browser_web_vital_ttfb,1787039140,5.700000,,,,,,,http://localhost/Test_API/auth.html,,ui,,,,,http://localhost/Test_API/auth.html,rating=good,
browser_http_req_duration,1787039140,115.594000,,,,,,GET,http://localhost/Test_API/auth.html,http/1.1,ui,,200,,,http://localhost/Test_API/auth.html,from_service_worker=false&from_cache=false&resource_type=Document&from_prefetch_cache=false,
browser_data_received,1787039140,3165.000000,,,,,,GET,http://localhost/Test_API/auth.html,http/1.1,ui,,200,,,http://localhost/Test_API/auth.html,from_service_worker=false&from_cache=false&resource_type=Document&from_prefetch_cache=false,
browser_http_req_failed,1787039140,0.000000,,,,,,GET,http://localhost/Test_API/auth.html,http/1.1,ui,,200,,,http://localhost/Test_API/auth.html,from_service_worker=false&resource_type=Document&from_prefetch_cache=false&from_cache=false,
browser_web_vital_fcp,1787039140,376.000000,,,,,,,http://localhost/Test_API/auth.html,,ui,,,,,http://localhost/Test_API/auth.html,rating=good,
browser_http_req_duration,1787039140,1007.297000,,,,,,GET,http://localhost/Test_API/auth.html,http/1.1,ui,,200,,,http://localhost/Test_API/auth.html,from_cache=false&resource_type=Document&from_service_worker=false&from_prefetch_cache=false,
browser_data_received,1787039140,3165.000000,,,,,,GET,http://localhost/Test_API/auth.html,http/1.1,ui,,200,,,http://localhost/Test_API/auth.html,resource_type=Document&from_service_worker=false&from_cache=false&from_prefetch_cache=false,
browser_http_req_failed,1787039140,0.000000,,,,,,GET,http://localhost/Test_API/auth.html,http/1.1,ui,,200,,,http://localhost/Test_API/auth.html,resource_type=Document&from_service_worker=false&from_cache=false&from_prefetch_cache=false,
checks,1787039140,1.000000,successful login,,,,,,,,ui,,,,,,,
browser_web_vital_cls,1787039141,0.000000,,,,,,,http://localhost/Test_API/auth.html,,ui,,,,,http://localhost/Test_API/auth.html,rating=good,
data_sent,1787039141,0.000000,,,,,,,,,ui,,,,,,,
data_received,1787039141,0.000000,,,,,,,,,ui,,,,,,,
iteration_duration,1787039141,3619.140800,,,,,,,,,ui,,,,,,,
iterations,1787039141,1.000000,,,,,,,,,ui,,,,,,,
browser_web_vital_lcp,1787039141,1152.000000,,,,,,,http://localhost/Test_API/auth.html,,ui,,,,,http://localhost/Test_API/auth.html,rating=good,
browser_web_vital_lcp,1787039141,376.000000,,,,,,,http://localhost/Test_API/auth.html,,ui,,,,,http://localhost/Test_API/auth.html,rating=good,
checks,1787039141,1.000000,successful login,,,,,,,,ui,,,,,,,
checks,1787039141,1.000000,successful login,,,,,,,,ui,,,,,,,
vus,1787039141,10.000000,,,,,,,,,,,,,,,,
vus_max,1787039141,10.000000,,,,,,,,,,,,,,,,
browser_web_vital_cls,1787039141,0.000000,,,,,,,http://localhost/Test_API/auth.html,,ui,,,,,http://localhost/Test_API/auth.html,rating=good,
data_sent,1787039141,0.000000,,,,,,,,,ui,,,,,,,
data_received,1787039141,0.000000,,,,,,,,,ui,,,,,,,
iteration_duration,1787039141,1519.230700,,,,,,,,,ui,,,,,,,
iterations,1787039141,1.000000,,,,,,,,,ui,,,,,,,
browser_web_vital_cls,1787039141,0.000000,,,,,,,http://localhost/Test_API/auth.html,,ui,,,,,http://localhost/Test_API/auth.html,rating=good,
data_sent,1787039141,0.000000,,,,,,,,,ui,,,,,,,
data_received,1787039141,0.000000,,,,,,,,,ui,,,,,,,
iteration_duration,1787039141,4278.996100,,,,,,,,,ui,,,,,,,
iterations,1787039141,1.000000,,,,,,,,,ui,,,,,,,
vus,1787039142,10.000000,,,,,,,,,,,,,,,,
vus_max,1787039142,10.000000,,,,,,,,,,,,,,,,
browser_data_sent,1787039142,213.000000,,,,,,GET,http://localhost/Test_API/auth.html,,ui,,,,,http://localhost/Test_API/auth.html,resource_type=Document,
browser_http_req_duration,1787039142,4.599000,,,,,,GET,http://localhost/Test_API/auth.html,http/1.1,ui,,200,,,http://localhost/Test_API/auth.html,from_service_worker=false&from_cache=false&from_prefetch_cache=false&resource_type=Document,
browser_data_received,1787039142,3165.000000,,,,,,GET,http://localhost/Test_API/auth.html,http/1.1,ui,,200,,,http://localhost/Test_API/auth.html,from_cache=false&resource_type=Document&from_service_worker=false&from_prefetch_cache=false,
browser_http_req_failed,1787039142,0.000000,,,,,,GET,http://localhost/Test_API/auth.html,http/1.1,ui,,200,,,http://localhost/Test_API/auth.html,resource_type=Document&from_service_worker=false&from_prefetch_cache=false&from_cache=false,
browser_web_vital_ttfb,1787039142,4.200000,,,,,,,http://localhost/Test_API/auth.html,,ui,,,,,http://localhost/Test_API/auth.html,rating=good,
browser_web_vital_fcp,1787039142,168.000000,,,,,,,http://localhost/Test_API/auth.html,,ui,,,,,http://localhost/Test_API/auth.html,rating=good,
browser_web_vital_lcp,1787039143,168.000000,,,,,,,http://localhost/Test_API/auth.html,,ui,,,,,http://localhost/Test_API/auth.html,rating=good,
checks,1787039143,1.000000,successful login,,,,,,,,ui,,,,,,,
browser_data_sent,1787039143,213.000000,,,,,,GET,http://localhost/Test_API/auth.html,,ui,,,,,http://localhost/Test_API/auth.html,resource_type=Document,
browser_web_vital_cls,1787039143,0.000000,,,,,,,http://localhost/Test_API/auth.html,,ui,,,,,http://localhost/Test_API/auth.html,rating=good,
data_sent,1787039143,0.000000,,,,,,,,,ui,,,,,,,
data_received,1787039143,0.000000,,,,,,,,,ui,,,,,,,
iteration_duration,1787039143,2025.395400,,,,,,,,,ui,,,,,,,
iterations,1787039143,1.000000,,,,,,,,,ui,,,,,,,
vus,1787039143,10.000000,,,,,,,,,,,,,,,,
vus_max,1787039143,10.000000,,,,,,,,,,,,,,,,
browser_web_vital_ttfb,1787039143,4.600000,,,,,,,http://localhost/Test_API/auth.html,,ui,,,,,http://localhost/Test_API/auth.html,rating=good,
browser_web_vital_fcp,1787039143,320.000000,,,,,,,http://localhost/Test_API/auth.html,,ui,,,,,http://localhost/Test_API/auth.html,rating=good,
browser_http_req_duration,1787039143,59.896000,,,,,,GET,http://localhost/Test_API/auth.html,http/1.1,ui,,200,,,http://localhost/Test_API/auth.html,from_prefetch_cache=false&resource_type=Document&from_service_worker=false&from_cache=false,
browser_data_received,1787039143,3165.000000,,,,,,GET,http://localhost/Test_API/auth.html,http/1.1,ui,,200,,,http://localhost/Test_API/auth.html,resource_type=Document&from_cache=false&from_service_worker=false&from_prefetch_cache=false,
browser_http_req_failed,1787039143,0.000000,,,,,,GET,http://localhost/Test_API/auth.html,http/1.1,ui,,200,,,http://localhost/Test_API/auth.html,from_cache=false&resource_type=Document&from_service_worker=false&from_prefetch_cache=false,
browser_web_vital_lcp,1787039143,320.000000,,,,,,,http://localhost/Test_API/auth.html,,ui,,,,,http://localhost/Test_API/auth.html,rating=good,
browser_data_sent,1787039143,213.000000,,,,,,GET,http://localhost/Test_API/auth.html,,ui,,,,,http://localhost/Test_API/auth.html,resource_type=Document,
checks,1787039143,1.000000,successful login,,,,,,,,ui,,,,,,,
browser_web_vital_cls,1787039143,0.000000,,,,,,,http://localhost/Test_API/auth.html,,ui,,,,,http://localhost/Test_API/auth.html,rating=good,
data_sent,1787039143,0.000000,,,,,,,,,ui,,,,,,,
data_received,1787039143,0.000000,,,,,,,,,ui,,,,,,,
iteration_duration,1787039143,1176.010300,,,,,,,,,ui,,,,,,,
iterations,1787039143,1.000000,,,,,,,,,ui,,,,,,,
browser_web_vital_ttfb,1787039144,2.800000,,,,,,,http://localhost/Test_API/auth.html,,ui,,,,,http://localhost/Test_API/auth.html,rating=good,
browser_http_req_duration,1787039143,152.546000,,,,,,GET,http://localhost/Test_API/auth.html,http/1.1,ui,,200,,,http://localhost/Test_API/auth.html,resource_type=Document&from_service_worker=false&from_prefetch_cache=false&from_cache=false,
browser_data_received,1787039143,3165.000000,,,,,,GET,http://localhost/Test_API/auth.html,http/1.1,ui,,200,,,http://localhost/Test_API/auth.html,from_prefetch_cache=false&resource_type=Document&from_service_worker=false&from_cache=false,
browser_http_req_failed,1787039143,0.000000,,,,,,GET,http://localhost/Test_API/auth.html,http/1.1,ui,,200,,,http://localhost/Test_API/auth.html,from_cache=false&resource_type=Document&from_service_worker=false&from_prefetch_cache=false,
browser_web_vital_fcp,1787039144,508.000000,,,,,,,http://localhost/Test_API/auth.html,,ui,,,,,http://localhost/Test_API/auth.html,rating=good,
vus,1787039144,10.000000,,,,,,,,,,,,,,,,
vus_max,1787039144,10.000000,,,,,,,,,,,,,,,,
browser_web_vital_lcp,1787039144,508.000000,,,,,,,http://localhost/Test_API/auth.html,,ui,,,,,http://localhost/Test_API/auth.html,rating=good,
checks,1787039144,1.000000,successful login,,,,,,,,ui,,,,,,,
browser_web_vital_cls,1787039144,0.000000,,,,,,,http://localhost/Test_API/auth.html,,ui,,,,,http://localhost/Test_API/auth.html,rating=good,
data_sent,1787039144,0.000000,,,,,,,,,ui,,,,,,,
data_received,1787039144,0.000000,,,,,,,,,ui,,,,,,,
iteration_duration,1787039144,1792.311300,,,,,,,,,ui,,,,,,,
iterations,1787039144,1.000000,,,,,,,,,ui,,,,,,,
browser_data_sent,1787039144,213.000000,,,,,,GET,http://localhost/Test_API/auth.html,,ui,,,,,http://localhost/Test_API/auth.html,resource_type=Document,
vus,1787039145,10.000000,,,,,,,,,,,,,,,,
vus_max,1787039145,10.000000,,,,,,,,,,,,,,,,
browser_web_vital_ttfb,1787039145,1.900000,,,,,,,http://localhost/Test_API/auth.html,,ui,,,,,http://localhost/Test_API/auth.html,rating=good,
browser_http_req_duration,1787039145,450.609000,,,,,,GET,http://localhost/Test_API/auth.html,http/1.1,ui,,200,,,http://localhost/Test_API/auth.html,from_prefetch_cache=false&from_cache=false&resource_type=Document&from_service_worker=false,
browser_data_received,1787039145,3165.000000,,,,,,GET,http://localhost/Test_API/auth.html,http/1.1,ui,,200,,,http://localhost/Test_API/auth.html,from_service_worker=false&resource_type=Document&from_prefetch_cache=false&from_cache=false,
browser_http_req_failed,1787039145,0.000000,,,,,,GET,http://localhost/Test_API/auth.html,http/1.1,ui,,200,,,http://localhost/Test_API/auth.html,resource_type=Document&from_service_worker=false&from_cache=false&from_prefetch_cache=false,
vus,1787039146,10.000000,,,,,,,,,,,,,,,,
vus_max,1787039146,10.000000,,,,,,,,,,,,,,,,
vus,1787039147,10.000000,,,,,,,,,,,,,,,,
vus_max,1787039147,10.000000,,,,,,,,,,,,,,,,
vus,1787039148,10.000000,,,,,,,,,,,,,,,,
vus_max,1787039148,10.000000,,,,,,,,,,,,,,,,
browser_data_sent,1787039147,213.000000,,,,,,GET,http://localhost/Test_API/auth.html,,ui,,,,,http://localhost/Test_API/auth.html,resource_type=Document,
browser_data_sent,1787039147,213.000000,,,,,,GET,http://localhost/Test_API/auth.html,,ui,,,,,http://localhost/Test_API/auth.html,resource_type=Document,
browser_web_vital_ttfb,1787039148,7.700000,,,,,,,http://localhost/Test_API/auth.html,,ui,,,,,http://localhost/Test_API/auth.html,rating=good,
browser_web_vital_ttfb,1787039148,3.400000,,,,,,,http://localhost/Test_API/auth.html,,ui,,,,,http://localhost/Test_API/auth.html,rating=good,
browser_web_vital_fcp,1787039148,184.000000,,,,,,,http://localhost/Test_API/auth.html,,ui,,,,,http://localhost/Test_API/auth.html,rating=good,
browser_web_vital_fcp,1787039148,152.000000,,,,,,,http://localhost/Test_API/auth.html,,ui,,,,,http://localhost/Test_API/auth.html,rating=good,
browser_http_req_duration,1787039147,3.800000,,,,,,GET,http://localhost/Test_API/auth.html,http/1.1,ui,,200,,,http://localhost/Test_API/auth.html,from_service_worker=false&from_cache=false&resource_type=Document&from_prefetch_cache=false,
browser_data_received,1787039147,3165.000000,,,,,,GET,http://localhost/Test_API/auth.html,http/1.1,ui,,200,,,http://localhost/Test_API/auth.html,from_service_worker=false&from_prefetch_cache=false&from_cache=false&resource_type=Document,
browser_http_req_failed,1787039147,0.000000,,,,,,GET,http://localhost/Test_API/auth.html,http/1.1,ui,,200,,,http://localhost/Test_API/auth.html,from_prefetch_cache=false&from_cache=false&resource_type=Document&from_service_worker=false,
browser_http_req_duration,1787039147,7.169000,,,,,,GET,http://localhost/Test_API/auth.html,http/1.1,ui,,200,,,http://localhost/Test_API/auth.html,from_service_worker=false&resource_type=Document&from_prefetch_cache=false&from_cache=false,
browser_data_received,1787039147,3165.000000,,,,,,GET,http://localhost/Test_API/auth.html,http/1.1,ui,,200,,,http://localhost/Test_API/auth.html,from_prefetch_cache=false&resource_type=Document&from_service_worker=false&from_cache=false,
browser_http_req_failed,1787039147,0.000000,,,,,,GET,http://localhost/Test_API/auth.html,http/1.1,ui,,200,,,http://localhost/Test_API/auth.html,from_service_worker=false&from_prefetch_cache=false&from_cache=false&resource_type=Document,
browser_data_sent,1787039148,213.000000,,,,,,GET,http://localhost/Test_API/auth.html,,ui,,,,,http://localhost/Test_API/auth.html,resource_type=Document,
browser_web_vital_lcp,1787039148,152.000000,,,,,,,http://localhost/Test_API/auth.html,,ui,,,,,http://localhost/Test_API/auth.html,rating=good,
browser_web_vital_lcp,1787039149,184.000000,,,,,,,http://localhost/Test_API/auth.html,,ui,,,,,http://localhost/Test_API/auth.html,rating=good,
checks,1787039149,1.000000,successful login,,,,,,,,ui,,,,,,,
checks,1787039149,1.000000,successful login,,,,,,,,ui,,,,,,,
vus,1787039149,10.000000,,,,,,,,,,,,,,,,
vus_max,1787039149,10.000000,,,,,,,,,,,,,,,,
browser_web_vital_cls,1787039149,0.000000,,,,,,,http://localhost/Test_API/auth.html,,ui,,,,,http://localhost/Test_API/auth.html,rating=good,
browser_web_vital_cls,1787039149,0.000000,,,,,,,http://localhost/Test_API/auth.html,,ui,,,,,http://localhost/Test_API/auth.html,rating=good,
data_sent,1787039149,0.000000,,,,,,,,,ui,,,,,,,
data_received,1787039149,0.000000,,,,,,,,,ui,,,,,,,
iteration_duration,1787039149,3785.923300,,,,,,,,,ui,,,,,,,
iterations,1787039149,1.000000,,,,,,,,,ui,,,,,,,
data_sent,1787039149,0.000000,,,,,,,,,ui,,,,,,,
data_received,1787039149,0.000000,,,,,,,,,ui,,,,,,,
iteration_duration,1787039149,3957.200100,,,,,,,,,ui,,,,,,,
iterations,1787039149,1.000000,,,,,,,,,ui,,,,,,,
browser_web_vital_ttfb,1787039149,1082.800000,,,,,,,http://localhost/Test_API/auth.html,,ui,,,,,http://localhost/Test_API/auth.html,rating=needs-improvement,
browser_http_req_duration,1787039149,1083.146000,,,,,,GET,http://localhost/Test_API/auth.html,http/1.1,ui,,200,,,http://localhost/Test_API/auth.html,resource_type=Document&from_cache=false&from_service_worker=false&from_prefetch_cache=false,
browser_data_received,1787039149,3165.000000,,,,,,GET,http://localhost/Test_API/auth.html,http/1.1,ui,,200,,,http://localhost/Test_API/auth.html,from_prefetch_cache=false&resource_type=Document&from_service_worker=false&from_cache=false,
browser_http_req_failed,1787039149,0.000000,,,,,,GET,http://localhost/Test_API/auth.html,http/1.1,ui,,200,,,http://localhost/Test_API/auth.html,from_prefetch_cache=false&from_cache=false&resource_type=Document&from_service_worker=false,
browser_web_vital_fcp,1787039149,1208.000000,,,,,,,http://localhost/Test_API/auth.html,,ui,,,,,http://localhost/Test_API/auth.html,rating=good,
browser_data_sent,1787039149,213.000000,,,,,,GET,http://localhost/Test_API/auth.html,,ui,,,,,http://localhost/Test_API/auth.html,resource_type=Document,
browser_web_vital_ttfb,1787039150,4.600000,,,,,,,http://localhost/Test_API/auth.html,,ui,,,,,http://localhost/Test_API/auth.html,rating=good,
browser_http_req_duration,1787039149,5.081000,,,,,,GET,http://localhost/Test_API/auth.html,http/1.1,ui,,200,,,http://localhost/Test_API/auth.html,from_service_worker=false&from_prefetch_cache=false&resource_type=Document&from_cache=false,
browser_data_received,1787039149,3165.000000,,,,,,GET,http://localhost/Test_API/auth.html,http/1.1,ui,,200,,,http://localhost/Test_API/auth.html,from_prefetch_cache=false&from_cache=false&resource_type=Document&from_service_worker=false,
browser_http_req_failed,1787039149,0.000000,,,,,,GET,http://localhost/Test_API/auth.html,http/1.1,ui,,200,,,http://localhost/Test_API/auth.html,resource_type=Document&from_prefetch_cache=false&from_service_worker=false&from_cache=false,
browser_web_vital_lcp,1787039150,1208.000000,,,,,,,http://localhost/Test_API/auth.html,,ui,,,,,http://localhost/Test_API/auth.html,rating=good,
browser_web_vital_fcp,1787039150,208.000000,,,,,,,http://localhost/Test_API/auth.html,,ui,,,,,http://localhost/Test_API/auth.html,rating=good,
checks,1787039150,1.000000,successful login,,,,,,,,ui,,,,,,,
browser_web_vital_lcp,1787039150,208.000000,,,,,,,http://localhost/Test_API/auth.html,,ui,,,,,http://localhost/Test_API/auth.html,rating=good,
vus,1787039150,10.000000,,,,,,,,,,,,,,,,
vus_max,1787039150,10.000000,,,,,,,,,,,,,,,,
browser_web_vital_cls,1787039150,0.000000,,,,,,,http://localhost/Test_API/auth.html,,ui,,,,,http://localhost/Test_API/auth.html,rating=good,
data_sent,1787039150,0.000000,,,,,,,,,ui,,,,,,,
data_received,1787039150,0.000000,,,,,,,,,ui,,,,,,,
iteration_duration,1787039150,3182.101000,,,,,,,,,ui,,,,,,,
iterations,1787039150,1.000000,,,,,,,,,ui,,,,,,,
checks,1787039150,1.000000,successful login,,,,,,,,ui,,,,,,,
browser_web_vital_cls,1787039150,0.000000,,,,,,,http://localhost/Test_API/auth.html,,ui,,,,,http://localhost/Test_API/auth.html,rating=good,
data_sent,1787039150,0.000000,,,,,,,,,ui,,,,,,,
data_received,1787039150,0.000000,,,,,,,,,ui,,,,,,,
iteration_duration,1787039150,1974.491400,,,,,,,,,ui,,,,,,,
iterations,1787039150,1.000000,,,,,,,,,ui,,,,,,,
checks,1787039150,1.000000,successful login,,,,,,,,ui,,,,,,,
data_sent,1787039150,0.000000,,,,,,,,,ui,,,,,,,
data_received,1787039150,0.000000,,,,,,,,,ui,,,,,,,
iteration_duration,1787039150,6678.437900,,,,,,,,,ui,,,,,,,
iterations,1787039150,1.000000,,,,,,,,,ui,,,,,,,
vus,1787039151,10.000000,,,,,,,,,,,,,,,,
vus_max,1787039151,10.000000,,,,,,,,,,,,,,,,
browser_data_sent,1787039152,213.000000,,,,,,GET,http://localhost/Test_API/auth.html,,ui,,,,,http://localhost/Test_API/auth.html,resource_type=Document,
vus,1787039152,10.000000,,,,,,,,,,,,,,,,
vus_max,1787039152,10.000000,,,,,,,,,,,,,,,,
browser_web_vital_ttfb,1787039152,2.000000,,,,,,,http://localhost/Test_API/auth.html,,ui,,,,,http://localhost/Test_API/auth.html,rating=good,
browser_http_req_duration,1787039152,62.163000,,,,,,GET,http://localhost/Test_API/auth.html,http/1.1,ui,,200,,,http://localhost/Test_API/auth.html,from_prefetch_cache=false&resource_type=Document&from_service_worker=false&from_cache=false,
browser_data_received,1787039152,3165.000000,,,,,,GET,http://localhost/Test_API/auth.html,http/1.1,ui,,200,,,http://localhost/Test_API/auth.html,resource_type=Document&from_service_worker=false&from_prefetch_cache=false&from_cache=false,
browser_http_req_failed,1787039152,0.000000,,,,,,GET,http://localhost/Test_API/auth.html,http/1.1,ui,,200,,,http://localhost/Test_API/auth.html,from_prefetch_cache=false&from_cache=false&resource_type=Document&from_service_worker=false,
browser_web_vital_fcp,1787039152,332.000000,,,,,,,http://localhost/Test_API/auth.html,,ui,,,,,http://localhost/Test_API/auth.html,rating=good,
browser_data_sent,1787039153,213.000000,,,,,,GET,http://localhost/Test_API/auth.html,,ui,,,,,http://localhost/Test_API/auth.html,resource_type=Document,
vus,1787039153,10.000000,,,,,,,,,,,,,,,,
vus_max,1787039153,10.000000,,,,,,,,,,,,,,,,
browser_web_vital_lcp,1787039153,332.000000,,,,,,,http://localhost/Test_API/auth.html,,ui,,,,,http://localhost/Test_API/auth.html,rating=good,
checks,1787039153,1.000000,successful login,,,,,,,,ui,,,,,,,
browser_web_vital_cls,1787039153,0.000000,,,,,,,http://localhost/Test_API/auth.html,,ui,,,,,http://localhost/Test_API/auth.html,rating=good,
data_sent,1787039153,0.000000,,,,,,,,,ui,,,,,,,
data_received,1787039153,0.000000,,,,,,,,,ui,,,,,,,
iteration_duration,1787039153,1825.301900,,,,,,,,,ui,,,,,,,
iterations,1787039153,1.000000,,,,,,,,,ui,,,,,,,
browser_data_sent,1787039154,213.000000,,,,,,GET,http://localhost/Test_API/auth.html,,ui,,,,,http://localhost/Test_API/auth.html,resource_type=Document,
vus,1787039154,10.000000,,,,,,,,,,,,,,,,
vus_max,1787039154,10.000000,,,,,,,,,,,,,,,,
browser_web_vital_ttfb,1787039154,20.900000,,,,,,,http://localhost/Test_API/auth.html,,ui,,,,,http://localhost/Test_API/auth.html,rating=good,
browser_web_vital_fcp,1787039154,468.000000,,,,,,,http://localhost/Test_API/auth.html,,ui,,,,,http://localhost/Test_API/auth.html,rating=good,
browser_http_req_duration,1787039154,182.390000,,,,,,GET,http://localhost/Test_API/auth.html,http/1.1,ui,,200,,,http://localhost/Test_API/auth.html,from_prefetch_cache=false&from_cache=false&resource_type=Document&from_service_worker=false,
browser_data_received,1787039154,3165.000000,,,,,,GET,http://localhost/Test_API/auth.html,http/1.1,ui,,200,,,http://localhost/Test_API/auth.html,resource_type=Document&from_cache=false&from_service_worker=false&from_prefetch_cache=false,
browser_http_req_failed,1787039154,0.000000,,,,,,GET,http://localhost/Test_API/auth.html,http/1.1,ui,,200,,,http://localhost/Test_API/auth.html,resource_type=Document&from_service_worker=false&from_prefetch_cache=false&from_cache=false,
browser_web_vital_lcp,1787039154,468.000000,,,,,,,http://localhost/Test_API/auth.html,,ui,,,,,http://localhost/Test_API/auth.html,rating=good,
checks,1787039154,1.000000,successful login,,,,,,,,ui,,,,,,,
browser_web_vital_cls,1787039154,0.000000,,,,,,,http://localhost/Test_API/auth.html,,ui,,,,,http://localhost/Test_API/auth.html,rating=good,
browser_web_vital_ttfb,1787039155,1705.200000,,,,,,,http://localhost/Test_API/auth.html,,ui,,,,,http://localhost/Test_API/auth.html,rating=needs-improvement,
browser_http_req_duration,1787039154,1705.791000,,,,,,GET,http://localhost/Test_API/auth.html,http/1.1,ui,,200,,,http://localhost/Test_API/auth.html,from_prefetch_cache=false&from_cache=false&resource_type=Document&from_service_worker=false,
browser_data_received,1787039154,3165.000000,,,,,,GET,http://localhost/Test_API/auth.html,http/1.1,ui,,200,,,http://localhost/Test_API/auth.html,resource_type=Document&from_service_worker=false&from_prefetch_cache=false&from_cache=false,
browser_http_req_failed,1787039154,0.000000,,,,,,GET,http://localhost/Test_API/auth.html,http/1.1,ui,,200,,,http://localhost/Test_API/auth.html,from_cache=false&resource_type=Document&from_service_worker=false&from_prefetch_cache=false,
data_sent,1787039155,0.000000,,,,,,,,,ui,,,,,,,
data_received,1787039155,0.000000,,,,,,,,,ui,,,,,,,
iteration_duration,1787039155,1271.515000,,,,,,,,,ui,,,,,,,
iterations,1787039155,1.000000,,,,,,,,,ui,,,,,,,
browser_web_vital_fcp,1787039155,1936.000000,,,,,,,http://localhost/Test_API/auth.html,,ui,,,,,http://localhost/Test_API/auth.html,rating=needs-improvement,
checks,1787039155,1.000000,successful login,,,,,,,,ui,,,,,,,
browser_web_vital_cls,1787039155,0.000000,,,,,,,http://localhost/Test_API/auth.html,,ui,,,,,http://localhost/Test_API/auth.html,rating=good,
data_sent,1787039155,0.000000,,,,,,,,,ui,,,,,,,
data_received,1787039155,0.000000,,,,,,,,,ui,,,,,,,
iteration_duration,1787039155,2889.761000,,,,,,,,,ui,,,,,,,
iterations,1787039155,1.000000,,,,,,,,,ui,,,,,,,
vus,1787039155,10.000000,,,,,,,,,,,,,,,,
vus_max,1787039155,10.000000,,,,,,,,,,,,,,,,
browser_data_sent,1787039155,213.000000,,,,,,GET,http://localhost/Test_API/auth.html,,ui,,,,,http://localhost/Test_API/auth.html,resource_type=Document,
browser_data_sent,1787039155,213.000000,,,,,,GET,http://localhost/Test_API/auth.html,,ui,,,,,http://localhost/Test_API/auth.html,resource_type=Document,
vus,1787039156,10.000000,,,,,,,,,,,,,,,,
vus_max,1787039156,10.000000,,,,,,,,,,,,,,,,
browser_web_vital_ttfb,1787039156,4.600000,,,,,,,http://localhost/Test_API/auth.html,,ui,,,,,http://localhost/Test_API/auth.html,rating=good,
